experiment,iteration,cluster,cpu_used,cpu_alloc,cpu_util,memory_used,memory_alloc,memory_util
1,2,mec6,4.8,8.0,60.4,4442645760.0,8242683904.0,53.9
1,2,mec7,6.0,8.0,74.6,6056404224.0,8242675712.0,73.5
1,2,mec1,9.4,12.0,78.2,9176966400.0,12457054208.0,73.7
1,3,mec12,2.7,4.0,68.0,2739758336.0,4022013952.0,68.1
1,3,mec13,2.5,4.0,63.7,1941792000.0,4022022144.0,48.3
1,3,mec14,3.0,4.0,75.8,2876073216.0,4022013952.0,71.5
1,3,mec11,2.5,4.0,61.8,1974297856.0,4022013952.0,49.1
1,3,mec16,2.5,4.0,61.5,1814914304.0,4022013952.0,45.1
1,3,mec17,2.2,4.0,56.0,2125292800.0,4022013952.0,52.8
1,3,mec18,2.9,4.0,72.0,2759681280.0,4022013952.0,68.6
1,3,mec15,2.5,4.0,61.5,1954374912.0,4022013952.0,48.6
1,3,mec20,2.5,4.0,61.3,2104321280.0,4022013952.0,52.3
1,3,mec21,2.4,4.0,60.2,1701668096.0,4022013952.0,42.3
1,3,mec22,2.1,4.0,51.7,1916626176.0,4022022144.0,47.7
1,3,mec19,3.0,4.0,75.0,2515363072.0,4022013952.0,62.5
1,3,mec24,3.1,4.0,78.5,2713543936.0,4022022144.0,67.5
1,3,mec25,2.2,4.0,56.2,1925014784.0,4022013952.0,47.9
1,3,mec26,2.4,4.0,60.5,1789748480.0,4022013952.0,44.5
1,3,mec23,2.5,4.0,63.2,1938646272.0,4022022144.0,48.2
1,3,mec3,4.2,8.0,52.1,4435305728.0,8242675712.0,53.8
1,3,mec4,4.7,8.0,58.8,3884803328.0,8242683904.0,47.1
1,3,mec5,4.5,8.0,56.4,4162675968.0,8242683904.0,50.5
1,3,mec6,4.9,8.0,60.9,4800210176.0,8242683904.0,58.2
1,3,mec7,3.3,8.0,40.8,3056428288.0,8242675712.0,37.1
1,3,mec1,9.5,12.0,79.0,9467421952.0,12457054208.0,76.0
1,4,mec12,2.8,4.0,69.0,2814207232.0,4022013952.0,70.0
1,4,mec13,3.0,4.0,76.0,2864538880.0,4022022144.0,71.2
1,4,mec14,3.0,4.0,74.5,2934793472.0,4022013952.0,73.0
1,4,mec11,2.2,4.0,56.0,2125292800.0,4022013952.0,52.8
1,4,mec16,2.9,4.0,72.0,2759681280.0,4022013952.0,68.6
1,4,mec17,3.1,4.0,76.5,2935842048.0,4022013952.0,73.0
1,4,mec18,2.5,4.0,61.8,1941792000.0,4022013952.0,48.3
1,4,mec15,3.0,4.0,76.2,2526897408.0,4022013952.0,62.8
1,4,mec20,1.6,4.0,38.8,1118659840.0,4022013952.0,27.8
1,4,mec21,2.1,4.0,51.7,1916626176.0,4022013952.0,47.7
1,4,mec22,2.1,4.0,52.0,1692230912.0,4022022144.0,42.1
1,4,mec19,2.4,4.0,60.2,2082301184.0,4022013952.0,51.8
1,4,mec24,2.5,4.0,63.5,1797088512.0,4022022144.0,44.7
1,4,mec25,2.2,4.0,56.2,1925014784.0,4022013952.0,47.9
1,4,mec26,2.5,4.0,63.2,1938646272.0,4022013952.0,48.2
1,4,mec23,2.4,4.0,60.2,1701668096.0,4022022144.0,42.3
1,4,mec3,4.1,8.0,51.2,3274532096.0,8242675712.0,39.7
1,4,mec4,4.4,8.0,55.4,4303185152.0,8242683904.0,52.2
1,4,mec5,3.9,8.0,49.1,2945279232.0,8242683904.0,35.7
1,4,mec6,4.7,8.0,59.0,4590494976.0,8242683904.0,55.7
1,4,mec7,5.2,8.0,64.5,4997342464.0,8242675712.0,60.6
1,4,mec1,9.4,12.0,78.7,9411847424.0,12457054208.0,75.6
1,5,mec12,2.9,4.0,73.0,2997708032.0,4022013952.0,74.5
1,5,mec13,3.1,4.0,76.8,2705155328.0,4022022144.0,67.3
1,5,mec14,2.4,4.0,60.5,1911383296.0,4022013952.0,47.5
1,5,mec11,2.8,4.0,70.2,3015533824.0,4022013952.0,75.0
1,5,mec16,3.1,4.0,78.0,2816304384.0,4022013952.0,70.0
1,5,mec17,2.5,4.0,61.5,1954374912.0,4022013952.0,48.6
1,5,mec18,1.6,4.0,38.8,1118659840.0,4022013952.0,27.8
1,5,mec15,3.1,4.0,78.5,2581423360.0,4022013952.0,64.2
1,5,mec20,2.4,4.0,60.2,1917674752.0,4022013952.0,47.7
1,5,mec21,2.5,4.0,63.2,1938646272.0,4022013952.0,48.2
1,5,mec22,2.6,4.0,65.2,2490197248.0,4022022144.0,61.9
1,5,mec19,2.2,4.0,54.0,1805477120.0,4022013952.0,44.9
1,5,mec24,2.4,4.0,60.2,1701668096.0,4022022144.0,42.3
1,5,mec25,3.1,4.0,78.5,2713543936.0,4022013952.0,67.5
1,5,mec26,1.6,4.0,38.8,1118659840.0,4022013952.0,27.8
1,5,mec23,2.2,4.0,56.2,1925014784.0,4022022144.0,47.9
1,5,mec3,4.1,8.0,51.4,3213714688.0,8242675712.0,39.0
1,5,mec4,4.4,8.0,54.9,3749537024.0,8242683904.0,45.5
1,5,mec5,4.9,8.0,61.6,5362246912.0,8242683904.0,65.1
1,5,mec6,3.9,8.0,49.2,3686622464.0,8242683904.0,44.7
1,5,mec7,4.7,8.0,59.1,4462568704.0,8242675712.0,54.1
1,5,mec1,9.4,12.0,78.7,9411847424.0,12457054208.0,75.6
2,1,mec12,2.4,4.0,59.5,1772971264.0,4022013952.0,44.1
2,1,mec13,3.2,4.0,79.2,2748146944.0,4022022144.0,68.3
2,1,mec14,2.5,4.0,62.5,1844274432.0,4022013952.0,45.9
2,1,mec11,3.0,4.0,75.5,2904384768.0,4022013952.0,72.2
2,1,mec16,3.2,4.0,80.0,2671600896.0,4022013952.0,66.4
2,1,mec17,3.1,4.0,77.5,2978833664.0,4022013952.0,74.1
2,1,mec18,3.1,4.0,78.8,2821547264.0,4022013952.0,70.2
2,1,mec15,3.1,4.0,77.2,2419942656.0,4022013952.0,60.2
2,1,mec20,3.0,4.0,75.5,2977785088.0,4022013952.0,74.0
2,1,mec21,3.0,4.0,75.0,2547868928.0,4022013952.0,63.3
2,1,mec22,2.7,4.0,68.2,2973590784.0,4022022144.0,73.9
2,1,mec19,2.5,4.0,63.5,1797088512.0,4022013952.0,44.7
2,1,mec24,2.2,4.0,54.2,2062378240.0,4022022144.0,51.3
2,1,mec25,3.1,4.0,78.2,2645386496.0,4022013952.0,65.8
2,1,mec26,2.7,4.0,66.8,2647483648.0,4022013952.0,65.8
2,1,mec23,3.0,4.0,75.2,2702009600.0,4022022144.0,67.2
2,1,mec3,4.7,8.0,59.2,3978126592.0,8242675712.0,48.3
2,1,mec4,5.5,8.0,68.2,4908213504.0,8242683904.0,59.5
2,1,mec5,1.6,8.0,19.4,1118659840.0,8242683904.0,13.6
2,1,mec6,5.3,8.0,65.8,5477590272.0,8242683904.0,66.5
2,1,mec7,6.1,8.0,76.8,6275556608.0,8242675712.0,76.1
2,1,mec1,3.1,12.0,25.7,2324522240.0,12457054208.0,18.7
2,2,mec12,3.1,4.0,76.8,2779604224.0,4022013952.0,69.1
2,2,mec13,3.1,4.0,78.8,2613929216.0,4022022144.0,65.0
2,2,mec14,3.0,4.0,75.0,2551014656.0,4022013952.0,63.4
2,2,mec11,3.0,4.0,75.5,2904384768.0,4022013952.0,72.2
2,2,mec16,2.5,4.0,63.2,1938646272.0,4022013952.0,48.2
2,2,mec17,2.2,4.0,55.0,1993172224.0,4022013952.0,49.6
2,2,mec18,2.5,4.0,61.5,1814914304.0,4022013952.0,45.1
2,2,mec15,3.1,4.0,77.2,2419942656.0,4022013952.0,60.2
2,2,mec20,3.0,4.0,75.5,2977785088.0,4022013952.0,74.0
2,2,mec21,3.0,4.0,75.0,2547868928.0,4022013952.0,63.3
2,2,mec22,2.9,4.0,71.8,2889704704.0,4022022144.0,71.8
2,2,mec19,3.1,4.0,77.8,2687329536.0,4022013952.0,66.8
2,2,mec24,2.5,4.0,63.0,1948083456.0,4022022144.0,48.4
2,2,mec25,3.1,4.0,78.2,2645386496.0,4022013952.0,65.8
2,2,mec26,2.7,4.0,66.8,2647483648.0,4022013952.0,65.8
2,2,mec23,3.0,4.0,75.2,2702009600.0,4022022144.0,67.2
2,2,mec3,5.7,8.0,71.4,4721566976.0,8242675712.0,57.3
2,2,mec4,4.2,8.0,52.5,3771557120.0,8242683904.0,45.8
2,2,mec5,1.6,8.0,19.4,1118659840.0,8242683904.0,13.6
2,2,mec6,5.8,8.0,73.1,6422357248.0,8242683904.0,77.9
2,2,mec7,6.2,8.0,76.9,5762802944.0,8242675712.0,69.9
2,2,mec1,2.8,12.0,23.3,2739758336.0,12457054208.0,22.0
2,3,mec12,3.1,4.0,76.8,2779604224.0,4022013952.0,69.1
2,3,mec13,3.1,4.0,78.8,2613929216.0,4022022144.0,65.0
2,3,mec14,3.0,4.0,75.0,2551014656.0,4022013952.0,63.4
2,3,mec11,3.0,4.0,75.5,2904384768.0,4022013952.0,72.2
2,3,mec16,2.5,4.0,63.2,1938646272.0,4022013952.0,48.2
2,3,mec17,2.8,4.0,69.2,2883413248.0,4022013952.0,71.7
2,3,mec18,3.1,4.0,78.2,2445108480.0,4022013952.0,60.8
2,3,mec15,2.4,4.0,60.5,1789748480.0,4022013952.0,44.5
2,3,mec20,3.0,4.0,75.5,2977785088.0,4022013952.0,74.0
2,3,mec21,3.0,4.0,75.0,2547868928.0,4022013952.0,63.3
2,3,mec22,2.9,4.0,71.8,2889704704.0,4022022144.0,71.8
2,3,mec19,3.1,4.0,77.5,2748146944.0,4022013952.0,68.3
2,3,mec24,3.1,4.0,78.0,2864538880.0,4022022144.0,71.2
2,3,mec25,3.1,4.0,77.8,2568840448.0,4022013952.0,63.9
2,3,mec26,2.7,4.0,66.8,2647483648.0,4022013952.0,65.8
2,3,mec23,3.0,4.0,75.2,2702009600.0,4022022144.0,67.2
2,3,mec3,5.7,8.0,71.4,4721566976.0,8242675712.0,57.3
2,3,mec4,4.2,8.0,52.5,3771557120.0,8242683904.0,45.8
2,3,mec5,1.6,8.0,19.4,1118659840.0,8242683904.0,13.6
2,3,mec6,6.2,8.0,77.1,6117221632.0,8242683904.0,74.2
2,3,mec7,5.9,8.0,74.1,5898069248.0,8242675712.0,71.6
2,3,mec1,1.6,12.0,12.9,1118659840.0,12457054208.0,9.0
2,4,mec12,3.1,4.0,76.8,2779604224.0,4022013952.0,69.1
2,4,mec13,3.1,4.0,78.8,2613929216.0,4022022144.0,65.0
2,4,mec14,3.0,4.0,75.0,2551014656.0,4022013952.0,63.4
2,4,mec11,3.0,4.0,75.5,2904384768.0,4022013952.0,72.2
2,4,mec16,3.0,4.0,74.5,2591909120.0,4022013952.0,64.4
2,4,mec17,3.1,4.0,77.0,2592957696.0,4022013952.0,64.5
2,4,mec18,3.0,4.0,74.8,2388485376.0,4022013952.0,59.4
2,4,mec15,3.0,4.0,73.8,2587714816.0,4022013952.0,64.3
2,4,mec20,3.1,4.0,78.2,2687329536.0,4022013952.0,66.8
2,4,mec21,3.1,4.0,77.0,2938987776.0,4022013952.0,73.1
2,4,mec22,3.1,4.0,78.8,2453497088.0,4022022144.0,61.0
2,4,mec19,2.8,4.0,70.5,2803721472.0,4022013952.0,69.7
2,4,mec24,3.1,4.0,78.5,2713543936.0,4022022144.0,67.5
2,4,mec25,3.1,4.0,77.8,2568840448.0,4022013952.0,63.9
2,4,mec26,3.1,4.0,78.2,2669503744.0,4022013952.0,66.4
2,4,mec23,3.0,4.0,75.2,2702009600.0,4022022144.0,67.2
2,4,mec3,6.1,8.0,76.1,6123513088.0,8242675712.0,74.3
2,4,mec4,3.3,8.0,41.4,2840421632.0,8242683904.0,34.5
2,4,mec5,1.6,8.0,19.4,1118659840.0,8242683904.0,13.6
2,4,mec6,6.3,8.0,78.5,6365734144.0,8242683904.0,77.2
2,4,mec7,3.5,8.0,44.4,3654116608.0,8242675712.0,44.3
2,4,mec1,2.5,12.0,21.0,1948083456.0,12457054208.0,15.6
2,5,mec12,3.1,4.0,76.8,2779604224.0,4022013952.0,69.1
2,5,mec13,3.1,4.0,78.8,2613929216.0,4022022144.0,65.0
2,5,mec14,3.0,4.0,75.0,2551014656.0,4022013952.0,63.4
2,5,mec11,3.0,4.0,75.5,2904384768.0,4022013952.0,72.2
2,5,mec16,3.0,4.0,74.5,2591909120.0,4022013952.0,64.4
2,5,mec17,3.0,4.0,74.8,2741855488.0,4022013952.0,68.2
2,5,mec18,3.0,4.0,74.8,2388485376.0,4022013952.0,59.4
2,5,mec15,3.0,4.0,73.8,2587714816.0,4022013952.0,64.3
2,5,mec20,3.1,4.0,78.2,2687329536.0,4022013952.0,66.8
2,5,mec21,3.1,4.0,77.0,2938987776.0,4022013952.0,73.1
2,5,mec22,2.9,4.0,72.8,2799527168.0,4022022144.0,69.6
2,5,mec19,3.1,4.0,76.8,2835178752.0,4022013952.0,70.5
2,5,mec24,3.1,4.0,78.5,2713543936.0,4022022144.0,67.5
2,5,mec25,3.1,4.0,77.8,2568840448.0,4022013952.0,63.9
2,5,mec26,3.1,4.0,78.2,2669503744.0,4022013952.0,66.4
2,5,mec23,3.0,4.0,75.2,2702009600.0,4022022144.0,67.2
2,5,mec3,5.5,8.0,69.2,5100102912.0,8242675712.0,61.9
2,5,mec4,3.9,8.0,48.2,3791480064.0,8242683904.0,46.0
2,5,mec5,1.6,8.0,19.4,1118659840.0,8242683904.0,13.6
2,5,mec6,6.2,8.0,77.8,6297576704.0,8242683904.0,76.4
2,5,mec7,4.7,8.0,58.2,4097664256.0,8242675712.0,49.7
2,5,mec1,1.6,12.0,12.9,1118659840.0,12457054208.0,9.0
3,1,mec12,2.4,4.0,60.2,1701668096.0,4022013952.0,42.3
3,1,mec13,3.2,4.0,79.2,2748146944.0,4022022144.0,68.3
3,1,mec14,2.4,4.0,60.2,1917674752.0,4022013952.0,47.7
3,1,mec11,2.5,4.0,61.5,1814914304.0,4022013952.0,45.1
3,1,mec16,3.1,4.0,77.2,2962056448.0,4022013952.0,73.6
3,1,mec17,2.7,4.0,67.5,2594006272.0,4022013952.0,64.5
3,1,mec18,2.8,4.0,69.5,2698863872.0,4022013952.0,67.1
3,1,mec15,2.8,4.0,71.0,2849858816.0,4022013952.0,70.9
3,1,mec20,3.1,4.0,78.2,2687329536.0,4022013952.0,66.8
3,1,mec21,3.1,4.0,78.5,2304599296.0,4022013952.0,57.3
3,1,mec22,3.0,4.0,76.0,2864538880.0,4022022144.0,71.2
3,1,mec19,2.1,4.0,53.8,1849517312.0,4022013952.0,46.0
3,1,mec24,2.2,4.0,54.2,2062378240.0,4022022144.0,51.3
3,1,mec25,2.8,4.0,69.8,2705155328.0,4022013952.0,67.3
3,1,mec26,3.2,4.0,79.8,2495440128.0,4022013952.0,62.0
3,1,mec23,3.2,4.0,79.5,2825741568.0,4022022144.0,70.3
3,1,mec3,4.9,8.0,60.9,4123878656.0,8242675712.0,50.0
3,1,mec4,5.1,8.0,63.4,5605516544.0,8242683904.0,68.0
3,1,mec5,5.2,8.0,65.5,4982662400.0,8242683904.0,60.4
3,1,mec6,3.5,8.0,43.6,2667406592.0,8242683904.0,32.4
3,1,mec7,4.0,8.0,49.5,3498927360.0,8242675712.0,42.4
3,1,mec1,4.8,12.0,40.3,4637680896.0,12457054208.0,37.2
3,2,mec12,3.1,4.0,77.5,3088934144.0,4022013952.0,76.8
3,2,mec13,3.1,4.0,76.8,2672649472.0,4022022144.0,66.5
3,2,mec14,2.9,4.0,71.5,2508023040.0,4022013952.0,62.4
3,2,mec11,3.0,4.0,75.0,3074254080.0,4022013952.0,76.4
3,2,mec16,3.2,4.0,79.0,2616026368.0,4022013952.0,65.0
3,2,mec17,2.1,4.0,51.7,1916626176.0,4022013952.0,47.7
3,2,mec18,3.1,4.0,78.2,2445108480.0,4022013952.0,60.8
3,2,mec15,2.8,4.0,71.0,2849858816.0,4022013952.0,70.9
3,2,mec20,2.5,4.0,61.5,1954374912.0,4022013952.0,48.6
3,2,mec21,3.2,4.0,80.0,2342348032.0,4022013952.0,58.2
3,2,mec22,3.2,4.0,79.2,2780652800.0,4022022144.0,69.1
3,2,mec19,3.1,4.0,77.8,2687329536.0,4022013952.0,66.8
3,2,mec24,2.5,4.0,63.0,1948083456.0,4022022144.0,48.4
3,2,mec25,2.3,4.0,57.8,2033018112.0,4022013952.0,50.5
3,2,mec26,3.0,4.0,75.5,2798478592.0,4022013952.0,69.6
3,2,mec23,3.1,4.0,76.8,2785895680.0,4022022144.0,69.3
3,2,mec3,3.8,8.0,46.9,3463275776.0,8242675712.0,42.0
3,2,mec4,4.4,8.0,55.0,4383925504.0,8242683904.0,53.2
3,2,mec5,4.0,8.0,50.1,3582813440.0,8242683904.0,43.5
3,2,mec6,4.5,8.0,55.6,4489831680.0,8242683904.0,54.5
3,2,mec7,5.0,8.0,62.4,4070401280.0,8242675712.0,49.4
3,2,mec1,4.4,12.0,36.7,4106052864.0,12457054208.0,33.0
3,3,mec12,2.9,4.0,72.0,2957862144.0,4022013952.0,73.5
3,3,mec13,3.0,4.0,74.2,2648532224.0,4022022144.0,65.9
3,3,mec14,2.7,4.0,67.2,2608686336.0,4022013952.0,64.9
3,3,mec11,3.1,4.0,77.8,2461885696.0,4022013952.0,61.2
3,3,mec16,2.5,4.0,63.2,1938646272.0,4022013952.0,48.2
3,3,mec17,2.8,4.0,69.2,2923259136.0,4022013952.0,72.7
3,3,mec18,3.1,4.0,76.5,2545771776.0,4022013952.0,63.3
3,3,mec15,2.8,4.0,71.0,2849858816.0,4022013952.0,70.9
3,3,mec20,3.0,4.0,75.8,2844615936.0,4022013952.0,70.7
3,3,mec21,2.4,4.0,60.2,1701668096.0,4022013952.0,42.3
3,3,mec22,3.2,4.0,79.2,2780652800.0,4022022144.0,69.1
3,3,mec19,2.5,4.0,63.5,1797088512.0,4022013952.0,44.7
3,3,mec24,3.1,4.0,77.8,2660066560.0,4022022144.0,66.1
3,3,mec25,2.8,4.0,69.0,2944230656.0,4022013952.0,73.2
3,3,mec26,2.2,4.0,54.2,2062378240.0,4022013952.0,51.3
3,3,mec23,2.4,4.0,60.5,1911383296.0,4022022144.0,47.5
3,3,mec3,3.6,8.0,45.4,3576521984.0,8242675712.0,43.4
3,3,mec4,5.5,8.0,68.6,5110588672.0,8242683904.0,62.0
3,3,mec5,4.7,8.0,59.0,4705838336.0,8242683904.0,57.1
3,3,mec6,4.7,8.0,58.6,4272776448.0,8242683904.0,51.8
3,3,mec7,5.2,8.0,65.2,4274873600.0,8242675712.0,51.9
3,3,mec1,3.9,12.0,32.5,3020776704.0,12457054208.0,24.2
3,4,mec12,3.1,4.0,76.5,3020776704.0,4022013952.0,75.1
3,4,mec13,3.1,4.0,77.2,2373805312.0,4022022144.0,59.0
3,4,mec14,2.5,4.0,63.5,1797088512.0,4022013952.0,44.7
3,4,mec11,2.6,4.0,65.2,2490197248.0,4022013952.0,61.9
3,4,mec16,3.1,4.0,78.2,2920113408.0,4022013952.0,72.6
3,4,mec17,3.1,4.0,78.5,3056428288.0,4022013952.0,76.0
3,4,mec18,3.1,4.0,76.5,2545771776.0,4022013952.0,63.3
3,4,mec15,3.1,4.0,76.5,2611832064.0,4022013952.0,64.9
3,4,mec20,3.1,4.0,77.8,2756535552.0,4022013952.0,68.5
3,4,mec21,3.1,4.0,78.0,2717738240.0,4022013952.0,67.6
3,4,mec22,3.0,4.0,75.8,2925356288.0,4022022144.0,72.7
3,4,mec19,3.0,4.0,75.8,2844615936.0,4022013952.0,70.7
3,4,mec24,3.1,4.0,77.8,2787992832.0,4022022144.0,69.3
3,4,mec25,3.1,4.0,76.5,2653775104.0,4022013952.0,66.0
3,4,mec26,2.5,4.0,63.0,1948083456.0,4022013952.0,48.4
3,4,mec23,2.2,4.0,55.0,1993172224.0,4022022144.0,49.6
3,4,mec3,4.7,8.0,58.9,4337788160.0,8242675712.0,52.6
3,4,mec4,3.7,8.0,46.0,3502073088.0,8242683904.0,42.5
3,4,mec5,4.5,8.0,56.4,4201473280.0,8242683904.0,51.0
3,4,mec6,4.9,8.0,61.4,3839714560.0,8242683904.0,46.6
3,4,mec7,4.0,8.0,49.6,3751634176.0,8242675712.0,45.5
3,4,mec1,3.5,12.0,28.9,3521996032.0,12457054208.0,28.3
3,5,mec12,3.1,4.0,78.5,2776458496.0,4022013952.0,69.0
3,5,mec13,2.9,4.0,73.5,2655872256.0,4022022144.0,66.0
3,5,mec14,3.1,4.0,78.5,2713543936.0,4022013952.0,67.5
3,5,mec11,2.9,4.0,73.2,2890753280.0,4022013952.0,71.9
3,5,mec16,3.0,4.0,75.2,2432525568.0,4022013952.0,60.5
3,5,mec17,2.9,4.0,71.2,2812110080.0,4022013952.0,69.9
3,5,mec18,3.0,4.0,74.0,2521654528.0,4022013952.0,62.7
3,5,mec15,3.1,4.0,76.5,3014485248.0,4022013952.0,74.9
3,5,mec20,3.0,4.0,76.0,2867684608.0,4022013952.0,71.3
3,5,mec21,3.1,4.0,78.0,2717738240.0,4022013952.0,67.6
3,5,mec22,3.2,4.0,79.0,2599249152.0,4022022144.0,64.6
3,5,mec19,3.0,4.0,75.8,2844615936.0,4022013952.0,70.7
3,5,mec24,2.5,4.0,61.8,1974297856.0,4022022144.0,49.1
3,5,mec25,3.2,4.0,79.8,2813158656.0,4022013952.0,69.9
3,5,mec26,3.1,4.0,77.0,2556257536.0,4022013952.0,63.6
3,5,mec23,3.1,4.0,78.5,2891801856.0,4022022144.0,71.9
3,5,mec3,4.9,8.0,60.9,4281165056.0,8242675712.0,51.9
3,5,mec4,3.3,8.0,41.6,3800917248.0,8242683904.0,46.1
3,5,mec5,4.6,8.0,57.2,3807208704.0,8242683904.0,46.2
3,5,mec6,4.0,8.0,49.5,3628950784.0,8242683904.0,44.0
3,5,mec7,4.0,8.0,49.8,3273483520.0,8242675712.0,39.7
3,5,mec1,3.1,12.0,26.1,2724029696.0,12457054208.0,21.9
4,1,mec12,2.9,4.0,71.8,2726126848.0,4022013952.0,67.8
4,1,mec13,3.1,4.0,77.8,2661115136.0,4022022144.0,66.2
4,1,mec14,2.1,4.0,53.5,1830642944.0,4022013952.0,45.5
4,1,mec11,3.0,4.0,74.8,2772264192.0,4022013952.0,68.9
4,1,mec16,3.0,4.0,75.5,2388485376.0,4022013952.0,59.4
4,1,mec17,3.0,4.0,76.2,2467128576.0,4022013952.0,61.3
4,1,mec18,3.1,4.0,78.8,2821547264.0,4022013952.0,70.2
4,1,mec15,2.9,4.0,71.8,2711446784.0,4022013952.0,67.4
4,1,mec20,3.1,4.0,77.0,2898093312.0,4022013952.0,72.1
4,1,mec21,3.1,4.0,78.8,2708301056.0,4022013952.0,67.3
4,1,mec22,3.0,4.0,74.5,2983027968.0,4022022144.0,74.2
4,1,mec19,2.1,4.0,53.8,1849517312.0,4022013952.0,46.0
4,1,mec24,3.0,4.0,75.2,3127731456.0,4022022144.0,77.8
